Timestamp,Mode,Alarm,Temp,Date
2022-11-29 12:29:53,1,1,9.6,2022-11-29
2022-11-29 12:31:59,1,0,9.6,2022-11-29
2022-11-29 12:33:18,1,0,9.6,2022-11-29
2022-11-29 12:34:00,1,1,9.2,2022-11-29
2022-11-29 12:35:02,1,0,9.2,2022-11-29
2022-11-29 12:35:44,1,1,9.2,2022-11-29
2022-11-29 12:40:31,1,0,9.2,2022-11-29
2022-11-29 12:40:41,1,0,9.2,2022-11-29
2022-11-29 12:41:15,1,1,9.2,2022-11-29
2022-11-29 13:15:57,1,0,9.2,2022-11-29
2022-11-29 13:16:39,1,1,9.2,2022-11-29
2022-11-29 13:45:04,1,0,9.2,2022-11-29
2022-11-29 13:45:45,1,1,8.9,2022-11-29
2022-11-29 14:35:18,1,0,8.9,2022-11-29
2022-11-29 14:36:00,1,1,8.9,2022-11-29
2022-11-29 14:48:10,1,0,8.9,2022-11-29
2022-11-29 14:48:52,1,1,8.5,2022-11-29
2022-11-29 14:50:52,1,0,8.5,2022-11-29
2022-11-29 14:51:34,1,1,8.5,2022-11-29
2022-11-29 14:51:52,1,0,8.5,2022-11-29
2022-11-29 14:52:32,1,1,8.5,2022-11-29
2022-11-29 14:53:08,1,0,8.5,2022-11-29
2022-11-29 14:53:49,1,1,8.5,2022-11-29
2022-11-30 09:45:59,1,0,7.8,2022-11-30
2022-11-30 09:46:39,1,0,8.2,2022-11-30
2022-11-30 09:47:23,1,1,8.2,2022-11-30
2022-11-30 15:04:50,1,1,9.6,2022-11-30
2022-11-30 15:43:33,1,0,9.6,2022-11-30
2022-11-30 15:44:14,1,1,9.2,2022-11-30
2022-11-30 19:51:33,1,0,9.2,2022-11-30
2022-11-30 19:52:15,1,1,8.2,2022-11-30
2022-12-01 01:09:11,1,1,6.8,2022-12-01
2022-12-01 06:26:36,1,1,6.8,2022-12-01
2022-12-01 11:44:07,1,1,8.5,2022-12-01
2022-12-01 15:42:13,1,0,8.5,2022-12-01
2022-12-01 15:42:20,1,0,8.9,2022-12-01
2022-12-01 15:42:53,1,1,8.9,2022-12-01
2022-12-01 15:42:59,1,0,8.9,2022-12-01
2022-12-01 15:43:11,1,0,8.9,2022-12-01
2022-12-01 15:43:41,1,1,8.9,2022-12-01
2022-12-01 21:01:00,1,1,7.8,2022-12-01
2022-12-02 02:18:28,1,1,5.7,2022-12-02
2022-12-02 07:35:51,1,1,6.4,2022-12-02
2022-12-02 12:53:24,1,1,8.5,2022-12-02
2022-12-02 18:10:57,1,1,7.1,2022-12-02
2022-12-02 23:28:22,1,1,6.4,2022-12-02
2022-12-03 04:45:46,1,1,6.4,2022-12-03
2022-12-03 10:03:22,1,1,7.5,2022-12-03
2022-12-03 15:20:58,1,1,7.1,2022-12-03
2022-12-05 12:36:18,1,0,8.5,2022-12-05
2022-12-05 12:37:01,1,1,8.5,2022-12-05
2022-12-05 17:53:45,1,1,6.8,2022-12-05
2022-12-05 23:11:49,1,1,5.7,2022-12-05
2022-12-06 04:28:14,1,1,5.4,2022-12-06
2022-12-06 09:45:23,1,1,5.7,2022-12-06
2022-12-06 14:49:20,1,0,5.7,2022-12-06
2022-12-06 14:50:02,1,1,6.4,2022-12-06
2022-12-06 20:06:45,1,1,5.4,2022-12-06
2022-12-07 01:23:52,1,1,4.3,2022-12-07
2022-12-07 06:40:54,1,1,4.0,2022-12-07
2022-12-07 11:57:58,1,1,5.0,2022-12-07
2022-12-07 13:18:03,1,0,5.0,2022-12-07
2022-12-07 13:18:45,1,1,5.0,2022-12-07
2022-12-07 13:19:13,1,0,5.0,2022-12-07
2022-12-07 13:19:55,1,1,5.0,2022-12-07
2022-12-07 13:43:30,1,0,5.0,2022-12-07
2022-12-07 13:44:12,1,1,5.0,2022-12-07
2022-12-07 13:44:54,1,0,5.0,2022-12-07
2022-12-07 13:45:36,1,1,5.0,2022-12-07
2022-12-07 13:57:13,1,0,5.0,2022-12-07
2022-12-07 13:57:55,1,1,5.0,2022-12-07
2022-12-07 14:04:06,1,0,5.0,2022-12-07
2022-12-07 14:04:48,1,1,5.0,2022-12-07
2022-12-07 19:21:03,1,1,3.3,2022-12-07
2022-12-08 00:37:50,1,1,2.2,2022-12-08
2022-12-08 05:54:27,1,1,1.2,2022-12-08
2022-12-08 11:11:05,1,1,2.9,2022-12-08
2022-12-08 11:44:54,1,0,2.9,2022-12-08
2022-12-08 11:45:31,1,0,3.6,2022-12-08
2022-12-08 11:45:38,1,1,3.6,2022-12-08
2022-12-08 13:41:45,1,0,3.6,2022-12-08
2022-12-08 13:42:27,1,1,4.3,2022-12-08
2022-12-08 18:59:21,1,1,1.9,2022-12-08
2022-12-09 00:15:58,1,1,0.8,2022-12-09
2022-12-09 05:32:30,1,1,0.8,2022-12-09
2022-12-09 10:49:06,1,1,2.9,2022-12-09
2022-12-09 11:08:13,1,0,2.9,2022-12-09
2022-12-09 11:08:53,1,1,3.3,2022-12-09
2022-12-09 12:00:55,1,0,3.3,2022-12-09
2022-12-09 12:01:36,1,1,4.7,2022-12-09
2022-12-09 17:18:15,1,1,2.6,2022-12-09
2022-12-09 22:34:57,1,1,1.5,2022-12-09
2022-12-10 03:51:25,1,1,0.5,2022-12-10
2022-12-10 09:07:53,1,1,1.5,2022-12-10
2022-12-10 14:24:42,1,1,4.0,2022-12-10
2022-12-10 19:41:22,1,1,0.5,2022-12-10
2022-12-11 00:57:45,1,1,11.173976109215019,2022-12-11
2022-12-11 06:14:01,1,1,11.173976109215019,2022-12-11
2022-12-11 11:30:18,1,1,2.6,2022-12-11
2022-12-11 16:47:06,1,1,1.9,2022-12-11
2022-12-11 22:03:47,1,1,1.9,2022-12-11
2022-12-12 03:20:37,1,1,2.6,2022-12-12
2022-12-12 08:37:22,1,1,2.2,2022-12-12
2022-12-12 11:44:10,1,0,2.2,2022-12-12
2022-12-12 11:44:51,1,1,4.3,2022-12-12
2022-12-12 12:27:49,1,0,4.3,2022-12-12
2022-12-12 12:28:30,1,1,4.7,2022-12-12
2022-12-12 14:12:24,1,0,4.7,2022-12-12
2022-12-12 14:13:05,1,1,4.0,2022-12-12
2022-12-12 16:02:57,1,0,4.0,2022-12-12
2022-12-12 16:03:37,1,1,4.0,2022-12-12
2022-12-12 16:41:29,1,0,4.0,2022-12-12
2022-12-12 16:41:38,1,0,3.6,2022-12-12
2022-12-12 16:42:12,1,1,3.6,2022-12-12
2022-12-12 21:58:24,1,1,1.2,2022-12-12
2022-12-13 03:14:53,1,1,0.1,2022-12-13
2022-12-13 08:31:20,1,1,11.173976109215019,2022-12-13
2022-12-13 12:30:42,1,0,11.173976109215019,2022-12-13
2022-12-13 12:31:24,1,1,2.2,2022-12-13
2022-12-13 12:32:32,1,0,2.2,2022-12-13
2022-12-13 12:33:14,1,1,2.2,2022-12-13
2022-12-13 13:24:15,1,0,2.2,2022-12-13
2022-12-13 13:24:57,1,1,2.9,2022-12-13
2022-12-13 14:00:06,1,0,2.9,2022-12-13
2022-12-13 14:00:47,1,1,2.9,2022-12-13
2022-12-13 14:14:54,1,0,2.9,2022-12-13
2022-12-13 14:15:36,1,1,2.9,2022-12-13
2022-12-13 19:31:54,1,1,1.9,2022-12-13
2022-12-14 00:48:30,1,1,1.2,2022-12-14
2022-12-14 06:05:02,1,1,0.5,2022-12-14
2022-12-14 11:21:31,1,1,2.9,2022-12-14
2022-12-14 13:48:39,1,0,2.9,2022-12-14
2022-12-14 13:49:20,1,1,2.9,2022-12-14
2022-12-14 14:19:30,1,0,2.9,2022-12-14
2022-12-14 14:19:50,1,0,0.8,2022-12-14
2022-12-14 14:20:13,1,1,0.8,2022-12-14
2022-12-14 14:20:50,1,0,0.8,2022-12-14
2022-12-14 14:21:18,1,0,0.8,2022-12-14
2022-12-14 14:21:35,1,1,0.8,2022-12-14
2022-12-14 14:22:07,1,0,0.8,2022-12-14
2022-12-14 14:22:41,1,0,0.8,2022-12-14
2022-12-14 14:22:52,1,1,0.8,2022-12-14
2022-12-14 14:23:04,1,0,0.8,2022-12-14
2022-12-14 14:23:44,1,1,0.8,2022-12-14
2022-12-14 14:23:51,1,0,0.8,2022-12-14
2022-12-14 14:25:44,1,1,0.8,2022-12-14
2022-12-14 14:26:25,1,0,0.8,2022-12-14
2022-12-14 14:26:50,1,0,0.8,2022-12-14
2022-12-14 14:27:08,1,1,0.8,2022-12-14
2022-12-14 15:59:50,1,0,0.8,2022-12-14
2022-12-14 16:00:33,1,1,0.8,2022-12-14
2022-12-14 16:16:26,1,0,0.8,2022-12-14
2022-12-14 16:17:09,1,1,0.8,2022-12-14
2022-12-14 16:30:12,1,0,0.8,2022-12-14
2022-12-14 16:30:54,1,1,0.8,2022-12-14
2022-12-14 21:46:50,1,1,0.5,2022-12-14
2022-12-15 03:03:17,1,1,11.173976109215019,2022-12-15
2022-12-15 08:19:33,1,1,11.173976109215019,2022-12-15
2022-12-15 10:59:13,1,0,11.173976109215019,2022-12-15
2022-12-15 10:59:53,1,1,0.1,2022-12-15
2022-12-15 11:27:23,1,0,0.1,2022-12-15
2022-12-15 11:28:05,1,1,0.5,2022-12-15
2022-12-15 11:48:17,1,0,0.5,2022-12-15
2022-12-15 11:48:57,1,1,1.2,2022-12-15
2022-12-15 17:05:14,1,1,0.5,2022-12-15
2022-12-15 22:21:39,1,1,0.8,2022-12-15
2022-12-16 03:38:03,1,1,11.173976109215019,2022-12-16
2022-12-16 08:54:26,1,1,11.173976109215019,2022-12-16
2022-12-16 14:11:00,1,1,3.3,2022-12-16
2022-12-16 19:27:36,1,1,0.1,2022-12-16
2022-12-17 00:43:59,1,1,11.173976109215019,2022-12-17
2022-12-17 06:00:08,1,1,11.173976109215019,2022-12-17
2022-12-17 11:16:30,1,1,3.6,2022-12-17
2022-12-17 16:33:20,1,1,2.9,2022-12-17
2022-12-17 21:50:03,1,1,1.9,2022-12-17
2022-12-18 03:06:40,1,1,1.2,2022-12-18
2022-12-18 08:23:15,1,1,2.6,2022-12-18
2022-12-18 13:40:02,1,1,3.3,2022-12-18
2022-12-18 18:56:53,1,1,3.6,2022-12-18
2022-12-19 00:13:51,1,1,5.4,2022-12-19
2022-12-19 05:31:08,1,1,7.8,2022-12-19
2022-12-19 09:00:17,1,0,7.8,2022-12-19
2022-12-19 09:00:58,1,1,8.5,2022-12-19
2022-12-19 09:08:25,1,0,8.5,2022-12-19
2022-12-19 09:09:06,1,1,8.5,2022-12-19
2022-12-19 11:12:45,1,0,8.5,2022-12-19
2022-12-19 11:13:27,1,1,8.9,2022-12-19
2022-12-19 11:21:59,1,0,8.9,2022-12-19
2022-12-19 11:22:39,1,1,8.9,2022-12-19
2022-12-19 11:47:20,1,1,9.2,2022-12-19
2022-12-19 11:55:02,1,0,9.2,2022-12-19
2022-12-19 11:55:42,1,1,9.2,2022-12-19
2022-12-19 12:06:08,1,0,9.2,2022-12-19
2022-12-19 12:06:49,1,1,9.6,2022-12-19
2022-12-19 12:17:55,1,0,9.6,2022-12-19
2022-12-19 12:18:36,1,1,9.6,2022-12-19
2022-12-19 12:21:30,1,0,9.6,2022-12-19
2022-12-19 12:22:11,1,1,9.6,2022-12-19
2022-12-19 17:39:55,1,1,9.6,2022-12-19
2022-12-19 22:57:43,1,1,10.3,2022-12-19
2022-12-20 04:15:31,1,1,10.3,2022-12-20
2022-12-20 09:33:19,1,1,9.9,2022-12-20
2022-12-20 14:51:11,1,1,10.3,2022-12-20
2022-12-20 20:08:50,1,1,7.8,2022-12-20
2022-12-21 01:26:14,1,1,7.1,2022-12-21
2022-12-21 06:43:39,1,1,7.5,2022-12-21
2022-12-21 12:01:17,1,1,9.9,2022-12-21
2022-12-21 17:19:07,1,1,9.2,2022-12-21
2022-12-21 22:36:47,1,1,8.2,2022-12-21
2022-12-22 03:54:16,1,1,7.5,2022-12-22
2022-12-22 09:11:44,1,1,7.8,2022-12-22
2022-12-22 11:42:21,1,0,7.8,2022-12-22
2022-12-22 11:43:03,1,1,8.5,2022-12-22
2022-12-22 11:45:53,1,0,8.5,2022-12-22
2022-12-22 11:46:36,1,1,8.5,2022-12-22
2022-12-22 17:03:43,1,1,9.6,2022-12-22
2022-12-22 22:21:25,1,1,9.9,2022-12-22
2022-12-23 03:39:07,1,1,8.5,2022-12-23
2022-12-23 08:56:39,1,1,7.8,2022-12-23
2022-12-23 14:14:16,1,1,9.6,2022-12-23
2022-12-23 19:33:35,1,1,9.6,2022-12-23
2022-12-24 00:49:54,1,1,8.9,2022-12-24
2022-12-24 06:07:34,1,1,8.2,2022-12-24
2022-12-24 11:25:10,1,1,8.5,2022-12-24
2022-12-24 16:42:51,1,1,8.2,2022-12-24
2022-12-24 22:00:28,1,1,8.5,2022-12-24
2022-12-25 03:18:09,1,1,9.2,2022-12-25
2022-12-25 08:35:50,1,1,9.2,2022-12-25
2022-12-25 13:53:43,1,1,10.3,2022-12-25
2022-12-25 19:11:28,1,1,9.2,2022-12-25
2022-12-26 00:29:17,1,1,8.9,2022-12-26
2022-12-26 05:46:59,1,1,8.5,2022-12-26
2022-12-26 11:04:23,1,1,7.8,2022-12-26
2022-12-26 16:22:04,1,1,8.2,2022-12-26
2022-12-26 21:39:33,1,1,6.8,2022-12-26
2022-12-27 02:56:54,1,1,6.1,2022-12-27
2022-12-27 08:14:05,1,1,5.4,2022-12-27
2022-12-27 13:31:32,1,1,9.2,2022-12-27
2022-12-27 18:49:09,1,1,8.9,2022-12-27
2022-12-28 00:06:46,1,1,8.9,2022-12-28
2022-12-28 05:24:34,1,1,9.6,2022-12-28
2022-12-28 10:42:19,1,1,9.9,2022-12-28
2022-12-28 16:00:11,1,1,9.6,2022-12-28
2022-12-28 21:18:00,1,1,9.9,2022-12-28
2022-12-29 02:35:42,1,1,9.2,2022-12-29
2022-12-29 07:53:22,1,1,8.9,2022-12-29
2022-12-29 13:11:05,1,1,10.3,2022-12-29
2022-12-29 18:28:50,1,1,8.5,2022-12-29
2022-12-29 23:46:23,1,1,6.8,2022-12-29
2022-12-30 05:03:48,1,1,7.8,2022-12-30
2022-12-30 10:21:24,1,1,8.5,2022-12-30
2022-12-30 15:39:09,1,1,11.0,2022-12-30
2022-12-30 20:57:10,1,1,10.6,2022-12-30
2022-12-31 02:15:02,1,1,9.9,2022-12-31
2022-12-31 02:15:10,1,1,9.9,2022-12-31
2022-12-31 07:32:51,1,1,11.0,2022-12-31
2022-12-31 12:51:05,1,1,12.0,2022-12-31
2022-12-31 18:09:12,1,1,11.7,2022-12-31
2022-12-31 23:27:23,1,1,12.0,2022-12-31
2023-01-01 04:45:27,1,1,10.6,2023-01-01
2023-01-01 10:03:23,1,1,11.0,2023-01-01
2023-01-01 15:21:30,1,1,11.3,2023-01-01
2023-01-01 20:39:29,1,1,9.9,2023-01-01
2023-01-02 01:57:17,1,1,8.9,2023-01-02
2023-01-02 07:14:58,1,1,8.5,2023-01-02
2023-01-02 12:32:40,1,1,9.9,2023-01-02
2023-01-02 17:50:19,1,1,7.1,2023-01-02
2023-01-02 23:07:42,1,1,5.7,2023-01-02
2023-01-03 04:24:51,1,1,5.4,2023-01-03
2023-01-03 09:42:21,1,1,8.5,2023-01-03
2023-01-03 12:21:03,1,0,8.5,2023-01-03
2023-01-03 12:21:46,1,1,9.9,2023-01-03
2023-01-03 17:39:04,1,1,10.3,2023-01-03
2023-01-03 22:56:59,1,1,10.6,2023-01-03
2023-01-04 04:15:08,1,1,11.7,2023-01-04
2023-01-04 08:33:20,1,0,11.7,2023-01-04
2023-01-04 08:34:02,1,1,12.0,2023-01-04
2023-01-04 08:37:09,1,0,12.0,2023-01-04
2023-01-04 08:37:50,1,1,12.0,2023-01-04
2023-01-04 13:55:55,1,1,13.1,2023-01-04
2023-01-04 19:14:06,1,1,11.3,2023-01-04
2023-01-05 00:32:09,1,1,10.6,2023-01-05
2023-01-05 05:50:04,1,1,9.9,2023-01-05
2023-01-05 11:07:57,1,1,11.0,2023-01-05
2023-01-05 16:26:09,1,1,11.7,2023-01-05
2023-01-05 21:44:13,1,1,10.6,2023-01-05
2023-01-06 03:02:15,1,1,11.0,2023-01-06
2023-01-06 08:20:03,1,1,8.9,2023-01-06
2023-01-06 13:37:56,1,1,11.3,2023-01-06
2023-01-06 13:38:07,1,1,11.3,2023-01-06
2023-01-06 18:55:56,1,1,10.6,2023-01-06
2023-01-07 00:14:01,1,1,11.3,2023-01-07
2023-01-07 05:32:06,1,1,11.0,2023-01-07
2023-01-07 10:50:11,1,1,11.0,2023-01-07
2023-01-07 10:50:20,1,1,11.0,2023-01-07
2023-01-07 16:08:10,1,1,11.0,2023-01-07
2023-01-07 21:26:06,1,1,9.2,2023-01-07
2023-01-08 02:43:49,1,1,8.9,2023-01-08
2023-01-08 08:01:33,1,1,8.5,2023-01-08
2023-01-08 13:19:28,1,1,11.3,2023-01-08
2023-01-08 18:37:20,1,1,8.5,2023-01-08
2023-01-08 23:54:53,1,1,7.1,2023-01-08
2023-01-09 05:12:21,1,1,6.8,2023-01-09
2023-01-09 09:21:00,1,0,6.8,2023-01-09
2023-01-09 09:21:40,1,1,6.8,2023-01-09
2023-01-09 09:33:04,1,0,6.8,2023-01-09
2023-01-09 09:33:47,1,1,6.8,2023-01-09
2023-01-09 09:35:21,1,1,6.8,2023-01-09
2023-01-09 09:58:30,1,0,6.8,2023-01-09
2023-01-09 09:59:12,1,1,7.5,2023-01-09
2023-01-09 10:20:09,1,0,7.5,2023-01-09
2023-01-09 10:20:51,1,1,8.2,2023-01-09
2023-01-09 10:29:18,1,0,8.2,2023-01-09
2023-01-09 10:29:59,1,1,8.2,2023-01-09
2023-01-09 10:33:56,1,0,8.2,2023-01-09
2023-01-09 10:34:37,1,1,8.5,2023-01-09
2023-01-09 15:51:57,1,1,8.9,2023-01-09
2023-01-09 15:52:08,1,1,8.9,2023-01-09
2023-01-09 21:09:27,1,1,7.1,2023-01-09
2023-01-10 02:26:52,1,1,6.4,2023-01-10
2023-01-10 07:44:15,1,1,6.4,2023-01-10
2023-01-10 08:05:11,1,0,6.4,2023-01-10
2023-01-10 08:05:54,1,1,6.4,2023-01-10
2023-01-10 08:06:57,1,0,6.4,2023-01-10
2023-01-10 08:07:39,1,1,6.4,2023-01-10
2023-01-10 12:24:44,1,0,6.4,2023-01-10
2023-01-10 12:25:25,1,1,8.5,2023-01-10
2023-01-10 12:31:58,1,0,8.5,2023-01-10
2023-01-10 12:32:40,1,1,8.5,2023-01-10
2023-01-10 12:57:23,1,0,8.5,2023-01-10
2023-01-10 12:58:06,1,1,8.9,2023-01-10
2023-01-10 18:15:32,1,1,11.0,2023-01-10
2023-01-10 23:33:41,1,1,11.3,2023-01-10
2023-01-11 04:51:37,1,1,9.2,2023-01-11
2023-01-11 10:09:20,1,1,9.6,2023-01-11
2023-01-11 15:27:22,1,1,11.0,2023-01-11
2023-01-11 20:45:14,1,1,9.6,2023-01-11
2023-01-12 02:03:07,1,1,9.9,2023-01-12
2023-01-12 07:21:07,1,1,11.3,2023-01-12
2023-01-12 12:39:09,1,1,12.4,2023-01-12
2023-01-12 13:42:59,1,0,12.4,2023-01-12
2023-01-12 13:43:41,1,1,12.4,2023-01-12
2023-01-12 14:13:22,1,0,12.4,2023-01-12
2023-01-12 14:14:04,1,1,12.4,2023-01-12
2023-01-12 19:31:53,1,1,10.3,2023-01-12
2023-01-13 00:49:40,1,1,9.2,2023-01-13
2023-01-13 06:07:23,1,1,8.5,2023-01-13
2023-01-13 11:25:07,1,1,10.3,2023-01-13
2023-01-13 15:38:23,1,0,10.3,2023-01-13
2023-01-13 15:39:04,1,1,10.3,2023-01-13
2023-01-13 20:56:22,1,1,8.2,2023-01-13
2023-01-14 02:13:59,1,1,8.2,2023-01-14
2023-01-14 07:31:44,1,1,9.2,2023-01-14
2023-01-14 12:49:42,1,1,11.3,2023-01-14
2023-01-14 18:07:37,1,1,8.5,2023-01-14
2023-01-14 23:25:11,1,1,7.5,2023-01-14
2023-01-15 04:42:43,1,1,6.4,2023-01-15
2023-01-15 10:00:12,1,1,7.5,2023-01-15
2023-01-15 15:17:53,1,1,8.9,2023-01-15
2023-01-15 20:35:31,1,1,6.4,2023-01-15
2023-01-16 01:52:49,1,1,4.7,2023-01-16
2023-01-16 07:10:08,1,1,5.0,2023-01-16
2023-01-16 10:27:04,1,0,5.0,2023-01-16
2023-01-16 10:27:46,1,1,5.4,2023-01-16
2023-01-16 10:47:10,1,0,5.4,2023-01-16
2023-01-16 10:47:52,1,1,5.4,2023-01-16
2023-01-16 13:49:26,1,0,5.4,2023-01-16
2023-01-16 13:50:08,1,1,6.4,2023-01-16
2023-01-16 14:02:36,1,0,6.4,2023-01-16
2023-01-16 14:03:17,1,1,6.1,2023-01-16
2023-01-16 19:19:44,1,1,3.3,2023-01-16
2023-01-17 00:36:32,1,1,1.5,2023-01-17
2023-01-17 05:53:06,1,1,0.8,2023-01-17
2023-01-17 08:27:47,1,0,0.8,2023-01-17
2023-01-17 08:28:30,1,1,0.1,2023-01-17
2023-01-17 08:29:34,1,0,0.1,2023-01-17
2023-01-17 08:30:15,1,1,0.1,2023-01-17
2023-01-17 08:33:17,1,0,0.1,2023-01-17
2023-01-17 08:33:58,1,1,0.1,2023-01-17
2023-01-17 08:35:20,1,0,0.1,2023-01-17
2023-01-17 08:36:02,1,1,0.1,2023-01-17
2023-01-17 08:37:57,1,0,0.1,2023-01-17
2023-01-17 08:38:38,1,1,0.1,2023-01-17
2023-01-17 08:45:27,1,0,0.1,2023-01-17
2023-01-17 08:46:09,1,1,0.5,2023-01-17
2023-01-17 08:50:41,1,0,0.5,2023-01-17
2023-01-17 08:51:23,1,1,0.5,2023-01-17
2023-01-17 08:52:58,1,0,0.5,2023-01-17
2023-01-17 08:53:40,1,1,0.5,2023-01-17
2023-01-17 14:10:11,1,1,4.3,2023-01-17
2023-01-17 16:43:16,1,0,4.3,2023-01-17
2023-01-17 16:43:25,1,0,2.9,2023-01-17
2023-01-17 16:43:57,1,1,2.9,2023-01-17
2023-01-17 16:44:08,1,0,2.9,2023-01-17
2023-01-17 16:44:48,1,1,2.6,2023-01-17
2023-01-17 22:00:56,1,1,1.5,2023-01-17
2023-01-18 03:17:34,1,1,1.2,2023-01-18
2023-01-18 08:34:11,1,1,0.8,2023-01-18
2023-01-18 10:11:14,1,0,0.8,2023-01-18
2023-01-18 10:11:56,1,1,2.9,2023-01-18
2023-01-18 15:28:51,1,1,4.3,2023-01-18
2023-01-18 20:45:42,1,1,2.9,2023-01-18
2023-01-19 02:02:27,1,1,1.9,2023-01-19
2023-01-19 07:19:05,1,1,0.5,2023-01-19
2023-01-19 12:35:55,1,1,6.1,2023-01-19
2023-01-19 17:53:02,1,1,3.3,2023-01-19
2023-01-19 23:09:55,1,1,2.6,2023-01-19
2023-01-20 04:26:46,1,1,1.9,2023-01-20
2023-01-20 09:43:33,1,1,3.6,2023-01-20
2023-01-20 12:28:06,1,0,3.6,2023-01-20
2023-01-20 12:28:47,1,1,6.1,2023-01-20
2023-01-20 12:31:01,1,0,6.1,2023-01-20
2023-01-20 12:31:43,1,1,6.1,2023-01-20
2023-01-20 17:48:09,1,1,4.7,2023-01-20
2023-01-20 17:48:21,1,1,4.7,2023-01-20
2023-01-20 23:05:10,1,1,4.3,2023-01-20
2023-01-21 04:22:10,1,1,2.6,2023-01-21
2023-01-21 09:38:56,1,1,2.9,2023-01-21
2023-01-21 14:56:17,1,1,7.1,2023-01-21
2023-01-21 20:13:30,1,1,2.9,2023-01-21
2023-01-22 01:30:21,1,1,2.2,2023-01-22
2023-01-22 06:47:08,1,1,0.8,2023-01-22
2023-01-22 12:03:56,1,1,6.1,2023-01-22
2023-01-22 17:21:09,1,1,3.6,2023-01-22
2023-01-22 22:38:00,1,1,1.9,2023-01-22
2023-01-23 03:54:40,1,1,1.9,2023-01-23
2023-01-23 09:11:22,1,1,2.2,2023-01-23
2023-01-23 13:23:12,1,0,2.2,2023-01-23
2023-01-23 13:23:55,1,1,3.6,2023-01-23
2023-01-23 13:33:46,1,0,3.6,2023-01-23
2023-01-23 13:34:27,1,1,3.6,2023-01-23
2023-01-23 14:08:04,1,0,3.6,2023-01-23
2023-01-23 14:08:47,1,1,4.0,2023-01-23
2023-01-23 14:53:13,1,0,4.0,2023-01-23
2023-01-23 14:53:54,1,1,4.3,2023-01-23
2023-01-23 14:55:54,1,0,4.3,2023-01-23
2023-01-23 14:56:35,1,1,4.3,2023-01-23
2023-01-23 15:16:13,1,0,4.3,2023-01-23
2023-01-23 15:16:51,1,1,4.0,2023-01-23
2023-01-23 15:38:18,1,0,4.0,2023-01-23
2023-01-23 15:38:59,1,1,4.3,2023-01-23
2023-01-23 17:29:57,1,0,4.3,2023-01-23
2023-01-23 17:30:38,1,1,4.7,2023-01-23
2023-01-23 17:45:56,1,0,4.7,2023-01-23
2023-01-23 17:46:39,1,1,5.0,2023-01-23
2023-01-23 23:03:41,1,1,6.8,2023-01-23
2023-01-24 04:21:10,1,1,7.5,2023-01-24
2023-01-24 09:38:37,1,1,7.5,2023-01-24
2023-01-24 12:56:53,1,0,7.5,2023-01-24
2023-01-24 12:57:35,1,1,8.9,2023-01-24
2023-01-24 13:29:14,1,0,8.9,2023-01-24
2023-01-24 13:29:56,1,1,8.9,2023-01-24
2023-01-24 13:40:13,1,0,8.9,2023-01-24
2023-01-24 13:40:56,1,1,9.2,2023-01-24
2023-01-24 18:58:00,1,1,8.5,2023-01-24
2023-01-25 00:15:29,1,1,7.5,2023-01-25
2023-01-25 05:32:54,1,1,7.1,2023-01-25
2023-01-25 10:50:14,1,1,7.5,2023-01-25
2023-01-25 16:07:42,1,1,8.5,2023-01-25
2023-01-25 21:25:17,1,1,8.5,2023-01-25
2023-01-26 02:42:50,1,1,7.8,2023-01-26
2023-01-26 08:00:29,1,1,7.8,2023-01-26
2023-01-26 11:41:10,1,0,7.8,2023-01-26
2023-01-26 11:41:52,1,1,10.6,2023-01-26
2023-01-26 16:59:39,1,1,9.6,2023-01-26
2023-01-26 22:17:14,1,1,7.5,2023-01-26
2023-01-27 03:34:39,1,1,7.1,2023-01-27
2023-01-27 08:11:53,1,0,7.1,2023-01-27
2023-01-27 08:12:35,1,1,7.1,2023-01-27
2023-01-27 08:18:01,1,0,7.1,2023-01-27
2023-01-27 08:18:43,1,1,7.1,2023-01-27
2023-01-27 13:36:08,1,1,9.6,2023-01-27
2023-01-27 13:47:12,1,0,9.6,2023-01-27
2023-01-27 13:47:54,1,1,9.6,2023-01-27
2023-01-27 13:47:59,1,0,9.6,2023-01-27
2023-01-27 13:48:41,1,1,9.9,2023-01-27
2023-01-27 19:05:59,1,1,6.1,2023-01-27
2023-01-28 00:23:03,1,1,4.0,2023-01-28
2023-01-28 05:40:03,1,1,5.0,2023-01-28
2023-01-28 10:57:09,1,1,7.1,2023-01-28
2023-01-28 16:14:36,1,1,7.5,2023-01-28
2023-01-28 21:31:54,1,1,6.8,2023-01-28
2023-01-29 23:58:59,1,1,7.1,2023-01-29
2023-01-30 05:16:20,1,1,7.1,2023-01-30
2023-01-30 10:33:39,1,1,8.9,2023-01-30
2023-01-30 11:33:12,1,0,8.9,2023-01-30
2023-01-30 11:33:54,1,1,9.9,2023-01-30
2023-01-30 11:40:24,1,0,9.9,2023-01-30
2023-01-30 11:41:06,1,1,10.3,2023-01-30
2023-01-30 11:44:59,1,0,10.3,2023-01-30
2023-01-30 11:45:41,1,1,10.3,2023-01-30
2023-01-30 17:02:57,1,1,8.9,2023-01-30
2023-01-30 22:20:28,1,1,6.4,2023-01-30
2023-01-31 03:37:45,1,1,6.8,2023-01-31
2023-01-31 08:13:10,1,0,6.8,2023-01-31
2023-01-31 08:13:52,1,1,7.1,2023-01-31
2023-01-31 08:16:41,1,0,7.1,2023-01-31
